contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,optionType
SPY251031C00554000,2025-04-30 14:30:45+00:00,554.0,33.62,54.95,57.27,0.0,0.0,,1.0,0.25583629913330086,True,REGULAR,USD,2025-10-31,call
SPY251031C00555000,2025-05-27 17:47:51+00:00,555.0,57.37,53.42,56.71,0.0,0.0,2.0,24.0,0.256141471862793,True,REGULAR,USD,2025-10-31,call
SPY251031C00556000,2025-05-27 17:47:51+00:00,556.0,56.61,53.36,55.81,0.0,0.0,2.0,1.0,0.25402052139282233,True,REGULAR,USD,2025-10-31,call
SPY251031C00557000,2025-05-02 16:45:14+00:00,557.0,44.31,52.69,54.92,0.0,0.0,13.0,11.0,0.25193771751403804,True,REGULAR,USD,2025-10-31,call
SPY251031C00558000,2025-05-20 15:26:59+00:00,558.0,57.97,51.82,54.26,0.0,0.0,6.0,5.0,0.2514723291015625,True,REGULAR,USD,2025-10-31,call
SPY251031C00559000,2025-05-22 15:29:34+00:00,559.0,49.95,51.07,53.48,0.0,0.0,2.0,53.0,0.25014482772827146,True,REGULAR,USD,2025-10-31,call
SPY251031C00560000,2025-05-28 18:17:17+00:00,560.0,53.12,50.34,52.69,1.2899971,2.4889004,5.0,205.0,0.2487105158996582,True,REGULAR,USD,2025-10-31,call
SPY251031C00561000,2025-05-22 17:34:28+00:00,561.0,49.7,49.57,51.95,0.0,0.0,4.0,90.0,0.24762715270996094,True,REGULAR,USD,2025-10-31,call
SPY251031C00562000,2025-05-27 15:54:35+00:00,562.0,51.0,48.82,51.17,0.0,0.0,4.0,99.0,0.24622335815429688,True,REGULAR,USD,2025-10-31,call
SPY251031C00563000,2025-05-28 16:37:44+00:00,563.0,50.93,48.08,50.4,3.3300018,6.9958024,3.0,96.0,0.24488059814453128,True,REGULAR,USD,2025-10-31,call
SPY251031C00564000,2025-05-22 15:57:50+00:00,564.0,46.92,47.41,49.54,0.0,0.0,2.0,106.0,0.242896975402832,True,REGULAR,USD,2025-10-31,call
SPY251031C00565000,2025-05-28 16:27:48+00:00,565.0,49.21,46.71,48.52,0.5699997,1.1718744,8.0,1055.0,0.2397994721984863,True,REGULAR,USD,2025-10-31,call
SPY251031C00566000,2025-05-28 18:54:38+00:00,566.0,47.66,45.88,48.12,1.25,2.6933851,1.0,132.0,0.240943869934082,True,REGULAR,USD,2025-10-31,call
SPY251031C00567000,2025-05-28 18:56:14+00:00,567.0,47.2,45.15,47.37,-1.0599976,-2.196431,3.0,78.0,0.23964688583374016,True,REGULAR,USD,2025-10-31,call
SPY251031C00568000,2025-05-22 18:40:46+00:00,568.0,44.58,44.42,46.62,0.0,0.0,2.0,72.0,0.23834227241516112,True,REGULAR,USD,2025-10-31,call
SPY251031C00569000,2025-05-21 15:22:54+00:00,569.0,48.15,43.7,45.87,0.0,0.0,2.0,262.0,0.2370071417236328,True,REGULAR,USD,2025-10-31,call
SPY251031C00570000,2025-05-28 18:17:17+00:00,570.0,45.55,43.09,45.01,-0.8500023,-1.8319014,5.0,242.0,0.23491670852661134,True,REGULAR,USD,2025-10-31,call
SPY251031C00571000,2025-05-22 16:06:21+00:00,571.0,41.73,42.26,44.4,0.0,0.0,3.0,193.0,0.23448946670532228,True,REGULAR,USD,2025-10-31,call
SPY251031C00572000,2025-05-28 18:53:58+00:00,572.0,43.31,41.55,43.66,-1.6800003,-3.7341638,1.0,175.0,0.23314670669555665,True,REGULAR,USD,2025-10-31,call
SPY251031C00575000,2025-05-28 18:17:17+00:00,575.0,41.91,39.53,41.23,-0.29999924,-0.71073025,7.0,825.0,0.22760782165527343,True,REGULAR,USD,2025-10-31,call
SPY251031C00579000,2025-05-27 18:50:55+00:00,579.0,39.68,36.85,38.54,0.0,0.0,,1.0,0.22356428298950193,True,REGULAR,USD,2025-10-31,call
SPY251031C00580000,2025-05-28 16:38:51+00:00,580.0,38.52,36.4,37.8,-0.069999695,-0.18139336,2.0,720.0,0.222038419342041,True,REGULAR,USD,2025-10-31,call
SPY251031C00584000,2025-05-28 18:33:08+00:00,584.0,35.5,33.67,35.13,0.0,0.0,6.0,0.0,0.2175828974914551,True,REGULAR,USD,2025-10-31,call
SPY251031C00585000,2025-05-28 16:10:37+00:00,585.0,34.8,33.13,34.39,-0.29000092,-0.82644886,2.0,1099.0,0.21593496475219726,True,REGULAR,USD,2025-10-31,call
SPY251031C00587000,2025-05-27 14:30:27+00:00,587.0,32.38,31.69,33.04,0.0,0.0,,2.0,0.2133867724609375,True,REGULAR,USD,2025-10-31,call
SPY251031C00589000,2025-05-27 14:43:51+00:00,589.0,30.96,30.39,31.78,0.0,0.0,,2.0,0.21130396858215328,False,REGULAR,USD,2025-10-31,call
SPY251031C00590000,2025-05-28 19:49:04+00:00,590.0,30.97,29.87,30.96,-0.77000046,-2.4259624,18.0,563.0,0.20897702651977534,False,REGULAR,USD,2025-10-31,call
SPY251031C00591000,2025-05-27 15:28:00+00:00,591.0,30.29,29.1,30.32,0.0,0.0,,10.0,0.20780211151123046,False,REGULAR,USD,2025-10-31,call
SPY251031C00592000,2025-05-28 13:50:43+00:00,592.0,30.99,28.54,29.68,0.0,0.0,1.0,0.0,0.20658142059326168,False,REGULAR,USD,2025-10-31,call
SPY251031C00593000,2025-05-28 13:44:12+00:00,593.0,31.3,27.84,29.05,0.0,0.0,1.0,0.0,0.2054065055847168,False,REGULAR,USD,2025-10-31,call
SPY251031C00595000,2025-05-28 14:18:38+00:00,595.0,28.59,26.98,27.16,0.11000061,0.3862381,3.0,2568.0,0.19884529190063477,False,REGULAR,USD,2025-10-31,call
SPY251031C00598000,2025-05-28 17:31:09+00:00,598.0,26.46,25.23,25.34,1.4699993,5.8823504,3.0,4.0,0.19536632278442384,False,REGULAR,USD,2025-10-31,call
SPY251031C00600000,2025-05-28 20:06:06+00:00,600.0,24.08,24.05,24.15,-2.0,-7.6687117,63.0,1299.0,0.19301649276733396,False,REGULAR,USD,2025-10-31,call
SPY251031C00602000,2025-05-28 13:40:28+00:00,602.0,25.51,22.89,22.99,0.0,0.0,1.0,0.0,0.19071243865966797,False,REGULAR,USD,2025-10-31,call
SPY251031C00605000,2025-05-28 19:22:32+00:00,605.0,22.23,21.2,21.3,0.22999954,1.0454525,10.0,712.0,0.1873097627258301,False,REGULAR,USD,2025-10-31,call
SPY251031C00610000,2025-05-28 16:27:48+00:00,610.0,19.59,18.53,18.63,-0.6499996,-3.2114606,28.0,5873.0,0.18180139495849607,False,REGULAR,USD,2025-10-31,call
SPY251031C00615000,2025-05-28 16:29:23+00:00,615.0,17.09,16.05,16.14,-0.29999924,-1.7251251,7.0,1660.0,0.1764456135559082,False,REGULAR,USD,2025-10-31,call
SPY251031C00620000,2025-05-28 19:44:31+00:00,620.0,14.16,13.76,13.85,-1.0799999,-7.0866137,21.0,1201.0,0.17131871170043944,False,REGULAR,USD,2025-10-31,call
SPY251031C00625000,2025-05-28 19:03:10+00:00,625.0,12.43,11.69,11.78,-0.3199997,-2.5098016,9.0,449.0,0.16652749984741216,False,REGULAR,USD,2025-10-31,call
SPY251031C00630000,2025-05-28 19:55:21+00:00,630.0,9.72,9.84,9.93,-0.97999954,-9.1588745,108.0,197.0,0.16210249526977538,False,REGULAR,USD,2025-10-31,call
SPY251031C00635000,2025-05-28 16:36:25+00:00,635.0,8.95,8.21,8.29,-0.06000042,-0.6659314,1.0,7805.0,0.15798266342163086,False,REGULAR,USD,2025-10-31,call
SPY251031C00640000,2025-05-28 16:40:34+00:00,640.0,7.4,6.79,6.87,-0.099999905,-1.3333321,2.0,687.0,0.15430533203125002,False,REGULAR,USD,2025-10-31,call
SPY251031C00645000,2025-05-28 16:06:44+00:00,645.0,6.05,5.57,5.64,-0.14999962,-2.4193487,2.0,582.0,0.15090265609741216,False,REGULAR,USD,2025-10-31,call
SPY251031P00528000,2025-05-28 19:54:29+00:00,528.0,10.44,10.28,10.36,0.5099993,5.1359444,1.0,23.0,0.2180253979492187,False,REGULAR,USD,2025-10-31,put
SPY251031P00529000,2025-05-27 13:55:29+00:00,529.0,11.05,10.43,10.51,0.0,0.0,4.0,34.0,0.2171098797607422,False,REGULAR,USD,2025-10-31,put
SPY251031P00530000,2025-05-28 18:58:49+00:00,530.0,10.17,10.58,10.66,0.029999733,0.29585534,10.0,1816.0,0.2161943615722656,False,REGULAR,USD,2025-10-31,put
SPY251031P00531000,2025-05-21 20:00:04+00:00,531.0,12.51,10.74,10.82,0.0,0.0,2.0,18.0,0.2153246192932129,False,REGULAR,USD,2025-10-31,put
SPY251031P00532000,2025-05-27 15:43:14+00:00,532.0,10.9,10.89,10.98,0.0,0.0,4.0,84.0,0.21445487701416016,False,REGULAR,USD,2025-10-31,put
SPY251031P00533000,2025-05-16 17:49:42+00:00,533.0,10.05,11.05,11.14,0.0,0.0,3.0,44.0,0.2135393588256836,False,REGULAR,USD,2025-10-31,put
SPY251031P00534000,2025-05-19 19:31:38+00:00,534.0,10.37,11.21,11.3,0.0,0.0,10.0,23.0,0.21262384063720702,False,REGULAR,USD,2025-10-31,put
SPY251031P00535000,2025-05-28 19:13:53+00:00,535.0,10.84,11.38,11.46,-0.53999996,-4.745167,26.0,1170.0,0.21167780517578122,False,REGULAR,USD,2025-10-31,put
SPY251031P00536000,2025-05-27 13:30:04+00:00,536.0,12.53,11.54,11.63,0.0,0.0,2.0,556.0,0.21079280426025387,False,REGULAR,USD,2025-10-31,put
SPY251031P00537000,2025-05-19 17:38:34+00:00,537.0,10.58,11.71,11.8,0.0,0.0,1.0,282.0,0.20989254470825192,False,REGULAR,USD,2025-10-31,put
SPY251031P00538000,2025-05-20 18:21:18+00:00,538.0,11.23,11.88,11.97,0.0,0.0,1.0,399.0,0.20896176788330073,False,REGULAR,USD,2025-10-31,put
SPY251031P00539000,2025-05-19 19:31:38+00:00,539.0,11.09,12.05,12.14,0.0,0.0,10.0,379.0,0.20801573242187496,False,REGULAR,USD,2025-10-31,put
SPY251031P00540000,2025-05-28 19:13:53+00:00,540.0,11.67,12.23,12.31,-0.059999466,-0.5115044,133.0,1469.0,0.20703917968749996,False,REGULAR,USD,2025-10-31,put
SPY251031P00541000,2025-05-23 13:52:41+00:00,541.0,16.51,12.4,12.49,0.0,0.0,1.0,560.0,0.206138920135498,False,REGULAR,USD,2025-10-31,put
SPY251031P00542000,2025-05-22 18:19:11+00:00,542.0,13.74,12.58,12.67,0.0,0.0,2.0,250.0,0.20520814331054685,False,REGULAR,USD,2025-10-31,put
SPY251031P00543000,2025-05-27 18:36:05+00:00,543.0,12.26,12.76,12.85,0.0,0.0,1.0,76.0,0.20424684921264646,False,REGULAR,USD,2025-10-31,put
SPY251031P00544000,2025-05-22 18:26:27+00:00,544.0,14.1,12.95,13.04,0.0,0.0,3.0,74.0,0.2033465896606445,False,REGULAR,USD,2025-10-31,put
SPY251031P00545000,2025-05-28 19:13:53+00:00,545.0,12.55,13.13,13.23,-0.09999943,-0.79050934,80.0,202.0,0.20243107147216793,False,REGULAR,USD,2025-10-31,put
SPY251031P00546000,2025-05-22 18:37:06+00:00,546.0,14.52,13.32,13.41,0.0,0.0,3.0,137.0,0.2013934841918945,False,REGULAR,USD,2025-10-31,put
SPY251031P00547000,2025-05-28 16:30:34+00:00,547.0,13.12,13.51,13.61,-0.029999733,-0.22813486,4.0,551.0,0.20050848327636717,False,REGULAR,USD,2025-10-31,put
SPY251031P00548000,2025-05-22 18:33:19+00:00,548.0,14.96,13.71,13.8,0.0,0.0,3.0,234.0,0.19951667190551758,False,REGULAR,USD,2025-10-31,put
SPY251031P00549000,2025-05-28 19:14:42+00:00,549.0,13.48,13.9,14.0,0.10999966,0.8227349,30.0,173.0,0.19857063644409179,False,REGULAR,USD,2025-10-31,put
SPY251031P00550000,2025-05-28 19:55:39+00:00,550.0,14.35,14.1,14.19,0.94000053,7.0096984,107.0,109986.0,0.19753304916381836,False,REGULAR,USD,2025-10-31,put
SPY251031P00551000,2025-05-28 19:13:53+00:00,551.0,13.67,14.3,14.4,-0.09000015,-0.65407085,27.0,91.0,0.1966175309753418,False,REGULAR,USD,2025-10-31,put
SPY251031P00552000,2025-05-28 15:20:33+00:00,552.0,14.17,14.51,14.61,-4.4300003,-23.817205,4.0,97.0,0.19568675415039063,False,REGULAR,USD,2025-10-31,put
SPY251031P00553000,2025-05-28 18:02:31+00:00,553.0,14.13,14.72,14.81,0.2300005,1.6546799,1.0,158.0,0.19464916687011719,False,REGULAR,USD,2025-10-31,put
SPY251031P00554000,2025-05-28 19:44:52+00:00,554.0,14.75,14.93,15.02,-0.3000002,-1.9933567,4.0,190.0,0.1936573554992676,False,REGULAR,USD,2025-10-31,put
SPY251031P00555000,2025-05-28 14:27:22+00:00,555.0,14.54,15.14,15.24,-0.35000038,-2.3505733,3.0,368.0,0.19272657867431642,False,REGULAR,USD,2025-10-31,put
SPY251031P00556000,2025-05-23 16:09:18+00:00,556.0,19.59,15.36,15.45,0.0,0.0,20.0,116.0,0.191688991394043,False,REGULAR,USD,2025-10-31,put
SPY251031P00557000,2025-05-28 15:20:33+00:00,557.0,15.18,15.57,15.68,-1.7399998,-10.283686,4.0,93.0,0.19077347320556642,False,REGULAR,USD,2025-10-31,put
SPY251031P00558000,2025-05-22 18:26:27+00:00,558.0,17.05,15.8,15.9,0.0,0.0,8.0,61.0,0.18975114456176762,False,REGULAR,USD,2025-10-31,put
SPY251031P00559000,2025-05-28 18:16:13+00:00,559.0,15.31,16.02,16.12,-4.5600004,-22.949171,2.0,239.0,0.18871355728149414,False,REGULAR,USD,2025-10-31,put
SPY251031P00560000,2025-05-28 18:16:13+00:00,560.0,15.53,16.25,16.35,-0.3000002,-1.8951371,12.0,3730.0,0.1877064872741699,False,REGULAR,USD,2025-10-31,put
SPY251031P00561000,2025-05-28 19:20:36+00:00,561.0,15.99,16.48,16.58,-4.550001,-22.151903,3.0,259.0,0.18668415863037108,False,REGULAR,USD,2025-10-31,put
SPY251031P00562000,2025-05-28 18:02:37+00:00,562.0,16.04,16.72,16.82,-0.32999992,-2.0158823,3.0,218.0,0.18570760589599605,False,REGULAR,USD,2025-10-31,put
SPY251031P00563000,2025-05-28 19:50:24+00:00,563.0,16.98,16.95,17.06,-4.0600014,-19.296583,4.0,3172.0,0.18470053588867186,False,REGULAR,USD,2025-10-31,put
SPY251031P00564000,2025-05-28 17:53:02+00:00,564.0,16.63,17.19,17.3,-0.460001,-2.6916382,10.0,186.0,0.18366294860839844,False,REGULAR,USD,2025-10-31,put
SPY251031P00565000,2025-05-28 19:40:16+00:00,565.0,17.26,17.44,17.54,0.38000107,2.2511914,9.0,1352.0,0.1825948440551758,False,REGULAR,USD,2025-10-31,put
SPY251031P00566000,2025-05-28 18:31:16+00:00,566.0,16.91,17.68,17.79,-4.620001,-21.458433,2.0,207.0,0.18157251541137692,False,REGULAR,USD,2025-10-31,put
SPY251031P00567000,2025-05-28 18:19:10+00:00,567.0,17.26,17.94,18.04,-0.45999908,-2.5959318,1.0,203.0,0.1805196694946289,False,REGULAR,USD,2025-10-31,put
SPY251031P00568000,2025-05-28 17:53:05+00:00,568.0,17.59,18.19,18.3,-4.8999996,-21.78746,2.0,223.0,0.1795125994873047,False,REGULAR,USD,2025-10-31,put
SPY251031P00569000,2025-05-28 16:51:06+00:00,569.0,17.76,18.45,18.56,-5.0300007,-22.071085,1.0,155.0,0.17847501220703127,False,REGULAR,USD,2025-10-31,put
SPY251031P00570000,2025-05-28 19:57:46+00:00,570.0,18.8,18.71,18.82,0.69999886,3.8673968,46.0,1342.0,0.17740690765380857,False,REGULAR,USD,2025-10-31,put
SPY251031P00571000,2025-05-28 18:45:27+00:00,571.0,18.27,18.98,19.09,-0.48999977,-2.611939,3.0,309.0,0.1763693203735352,False,REGULAR,USD,2025-10-31,put
SPY251031P00572000,2025-05-28 18:05:48+00:00,572.0,18.48,19.25,19.36,-2.0699997,-10.072991,6.0,405.0,0.1753012158203125,False,REGULAR,USD,2025-10-31,put
SPY251031P00575000,2025-05-28 18:45:27+00:00,575.0,19.33,20.08,20.2,0.069999695,0.36344597,2.0,851.0,0.17211979011535647,False,REGULAR,USD,2025-10-31,put
SPY251031P00579000,2025-05-27 13:55:29+00:00,579.0,22.26,21.26,21.38,0.0,0.0,,1.0,0.16780922531127934,False,REGULAR,USD,2025-10-31,put
SPY251031P00580000,2025-05-28 19:58:22+00:00,580.0,21.6,21.56,21.68,1.0699997,5.2118835,12.0,685.0,0.16668008621215824,False,REGULAR,USD,2025-10-31,put
SPY251031P00581000,2025-05-28 19:49:16+00:00,581.0,21.52,21.87,21.99,-1.3400002,-5.861768,1.0,1.0,0.16558146438598637,False,REGULAR,USD,2025-10-31,put
SPY251031P00582000,2025-05-27 15:43:14+00:00,582.0,22.01,22.19,22.31,0.0,0.0,,3.0,0.16451335983276366,False,REGULAR,USD,2025-10-31,put
SPY251031P00583000,2025-05-27 13:55:29+00:00,583.0,23.52,22.51,22.63,0.0,0.0,,1.0,0.16341473800659184,False,REGULAR,USD,2025-10-31,put
SPY251031P00584000,2025-05-28 14:28:50+00:00,584.0,21.99,22.83,22.96,-0.6499996,-2.8710232,1.0,1.0,0.16233137481689452,False,REGULAR,USD,2025-10-31,put
SPY251031P00585000,2025-05-28 14:52:07+00:00,585.0,22.62,23.17,23.29,0.6700001,3.052392,26.0,421.0,0.16121749435424804,False,REGULAR,USD,2025-10-31,put
SPY251031P00586000,2025-05-28 14:28:50+00:00,586.0,22.63,23.5,23.63,-0.6700001,-2.875537,1.0,31.0,0.16012650184631347,False,REGULAR,USD,2025-10-31,put
SPY251031P00587000,2025-05-28 14:20:30+00:00,587.0,22.89,23.84,23.97,0.0,0.0,1.0,0.0,0.1589973627471924,False,REGULAR,USD,2025-10-31,put
SPY251031P00588000,2025-05-28 19:49:26+00:00,588.0,23.84,24.19,24.32,-0.20999908,-0.8731771,1.0,2.0,0.15789111160278319,True,REGULAR,USD,2025-10-31,put
SPY251031P00589000,2025-05-28 15:50:48+00:00,589.0,24.06,24.54,24.67,0.39999962,1.6906154,1.0,6.0,0.15674671386718753,True,REGULAR,USD,2025-10-31,put
SPY251031P00590000,2025-05-28 19:43:48+00:00,590.0,24.56,24.9,25.03,0.8199997,3.4540846,125.0,3337.0,0.15563283340454104,True,REGULAR,USD,2025-10-31,put
SPY251031P00591000,2025-05-28 16:08:27+00:00,591.0,24.62,25.27,25.4,0.0,0.0,1.0,0.0,0.15453421157836916,True,REGULAR,USD,2025-10-31,put
SPY251031P00594000,2025-05-27 16:00:08+00:00,594.0,26.03,26.4,26.53,0.0,0.0,,1.0,0.15110101837158207,True,REGULAR,USD,2025-10-31,put
SPY251031P00595000,2025-05-28 20:09:59+00:00,595.0,26.68,26.79,26.92,0.8299999,3.2108314,3.0,593.0,0.14994899131774905,True,REGULAR,USD,2025-10-31,put
SPY251031P00598000,2025-05-27 17:32:18+00:00,598.0,27.07,28.0,28.13,0.0,0.0,,5.0,0.14647765151977538,True,REGULAR,USD,2025-10-31,put
SPY251031P00600000,2025-05-28 18:52:01+00:00,600.0,28.25,28.84,28.98,0.7099991,2.578065,41.0,512.0,0.14420411468505856,True,REGULAR,USD,2025-10-31,put
SPY251031P00605000,2025-05-23 13:31:20+00:00,605.0,38.98,30.45,31.88,0.0,0.0,15.0,4.0,0.14280032012939453,True,REGULAR,USD,2025-10-31,put
SPY251031P00610000,2025-05-28 19:55:00+00:00,610.0,33.9,32.9,34.52,-1.0999985,-3.1428528,2.0,12.0,0.1383600569152832,True,REGULAR,USD,2025-10-31,put
SPY251031P00615000,2025-05-21 19:33:26+00:00,615.0,39.75,35.22,37.33,0.0,0.0,1.0,23.0,0.13364513824462892,True,REGULAR,USD,2025-10-31,put
SPY251031P00620000,2025-05-21 18:35:30+00:00,620.0,41.28,38.05,40.42,0.0,0.0,3.0,43.0,0.1293879786682129,True,REGULAR,USD,2025-10-31,put
SPY251031P00625000,2025-05-28 15:01:40+00:00,625.0,40.99,41.18,43.8,-8.1799965,-16.636154,3.0,4.0,0.12571064727783204,True,REGULAR,USD,2025-10-31,put
SPY251031P00630000,2025-05-21 19:12:43+00:00,630.0,50.7,44.54,47.49,0.0,0.0,1.0,11.0,0.12294883407592774,True,REGULAR,USD,2025-10-31,put
SPY251031P00635000,2025-05-22 18:15:45+00:00,635.0,51.69,48.32,51.49,0.0,0.0,63.0,33.0,0.12146874633789062,True,REGULAR,USD,2025-10-31,put
SPY251031P00640000,2025-05-27 14:58:32+00:00,640.0,53.74,52.21,55.53,0.0,0.0,1.0,1.0,0.11876796768188475,True,REGULAR,USD,2025-10-31,put
SPY251128C00542000,2025-05-27 20:02:35+00:00,542.0,71.37,67.16,70.88,0.0,0.0,,0.0,0.27742726974487303,True,REGULAR,USD,2025-11-28,call
SPY251128C00560000,2025-05-27 15:15:09+00:00,560.0,55.64,53.31,56.82,0.0,0.0,,1.0,0.2555311264038086,True,REGULAR,USD,2025-11-28,call
SPY251128C00565000,2025-05-28 13:45:55+00:00,565.0,54.42,49.83,52.78,0.0,0.0,1.0,0.0,0.24772633384704587,True,REGULAR,USD,2025-11-28,call
SPY251128C00570000,2025-05-27 15:43:58+00:00,570.0,48.7,46.23,49.21,0.0,0.0,,2.0,0.24245447494506833,True,REGULAR,USD,2025-11-28,call
SPY251128C00580000,2025-05-28 14:40:15+00:00,580.0,41.8,39.28,42.01,1.2299995,3.0317957,1.0,1.0,0.23006446212768555,True,REGULAR,USD,2025-11-28,call
SPY251128C00585000,2025-05-27 14:19:18+00:00,585.0,37.05,36.58,38.55,0.0,0.0,,4.0,0.22394574890136715,True,REGULAR,USD,2025-11-28,call
SPY251128C00586000,2025-05-27 16:54:39+00:00,586.0,38.4,35.71,37.83,0.0,0.0,,20.0,0.22248091979980467,True,REGULAR,USD,2025-11-28,call
SPY251128C00590000,2025-05-28 19:48:40+00:00,590.0,34.8,32.71,34.77,-0.8899994,-2.493694,8.0,8.0,0.2153246192932129,False,REGULAR,USD,2025-11-28,call
SPY251128C00591000,2025-05-28 14:33:24+00:00,591.0,34.5,32.21,34.56,0.0,0.0,1.0,0.0,0.21680470703125,False,REGULAR,USD,2025-11-28,call
SPY251128C00592000,2025-05-27 19:59:41+00:00,592.0,34.4,31.9,33.7,0.0,0.0,,1.0,0.21436332519531248,False,REGULAR,USD,2025-11-28,call
SPY251128C00593000,2025-05-28 14:49:18+00:00,593.0,33.21,30.69,33.25,0.0,0.0,7.0,0.0,0.21435569587707518,False,REGULAR,USD,2025-11-28,call
SPY251128C00594000,2025-05-28 19:49:04+00:00,594.0,31.97,30.58,32.61,0.0,0.0,1.0,0.0,0.21317315155029298,False,REGULAR,USD,2025-11-28,call
SPY251128C00595000,2025-05-28 13:52:53+00:00,595.0,32.79,29.49,31.58,0.45000076,1.391468,50.0,1.0,0.20963314788818355,False,REGULAR,USD,2025-11-28,call
SPY251128C00596000,2025-05-28 14:53:27+00:00,596.0,31.09,29.45,31.33,-0.17000008,-0.5438262,2.0,0.0,0.2107470283508301,False,REGULAR,USD,2025-11-28,call
SPY251128C00599000,2025-05-27 19:11:19+00:00,599.0,29.85,27.6,29.11,0.0,0.0,,57.0,0.20510133285522458,False,REGULAR,USD,2025-11-28,call
SPY251128C00600000,2025-05-28 19:52:13+00:00,600.0,27.68,27.56,27.71,-1.8999996,-6.423258,5.0,449.0,0.19918098190307615,False,REGULAR,USD,2025-11-28,call
SPY251128C00601000,2025-05-27 19:26:02+00:00,601.0,28.65,26.97,27.11,0.0,0.0,,194.0,0.1980442134857178,False,REGULAR,USD,2025-11-28,call
SPY251128C00602000,2025-05-28 17:13:12+00:00,602.0,27.8,26.38,26.52,-0.1800003,-0.64331776,1.0,246.0,0.19693796234130856,False,REGULAR,USD,2025-11-28,call
SPY251128C00603000,2025-05-27 17:17:22+00:00,603.0,27.18,25.8,25.94,0.0,0.0,,81.0,0.19586985778808597,False,REGULAR,USD,2025-11-28,call
SPY251128C00604000,2025-05-28 19:14:05+00:00,604.0,26.43,25.22,25.36,-0.17000008,-0.63909805,3.0,78.0,0.19476360664367673,False,REGULAR,USD,2025-11-28,call
SPY251128C00605000,2025-05-28 14:33:25+00:00,605.0,25.82,24.65,24.79,-0.3600006,-1.3750978,2.0,80.0,0.19368787277221683,False,REGULAR,USD,2025-11-28,call
SPY251128C00606000,2025-05-28 15:59:10+00:00,606.0,24.94,24.09,24.23,-0.65999985,-2.5781243,1.0,136.0,0.19263502685546874,False,REGULAR,USD,2025-11-28,call
SPY251128C00610000,2025-05-27 19:11:44+00:00,610.0,23.39,21.89,22.03,0.0,0.0,,133.0,0.18837023796081542,False,REGULAR,USD,2025-11-28,call
SPY251128C00620000,2025-05-28 17:28:21+00:00,620.0,17.9,16.86,16.99,-0.17000008,-0.94078624,52.0,300.0,0.17807828765869144,False,REGULAR,USD,2025-11-28,call
SPY251128C00630000,2025-05-28 19:23:55+00:00,630.0,13.21,12.58,12.7,-0.40999985,-3.010278,10.0,207.0,0.1687094848632813,False,REGULAR,USD,2025-11-28,call
SPY251128C00640000,2025-05-28 16:30:40+00:00,640.0,9.84,9.09,9.2,-0.06000042,-0.6060648,2.0,206.0,0.16048507980346682,False,REGULAR,USD,2025-11-28,call
SPY251128P00528000,2025-05-27 14:00:05+00:00,528.0,12.35,11.74,11.86,0.0,0.0,,4.0,0.2132036688232422,False,REGULAR,USD,2025-11-28,put
SPY251128P00530000,2025-05-27 18:48:16+00:00,530.0,11.68,12.06,12.18,0.0,0.0,,1.0,0.2114794429016113,False,REGULAR,USD,2025-11-28,put
